stop_id,stop_name,stop_lat,stop_lon
1099,Vasant Lok,28.560433000000003,77.164383
1100,Mehrauli Terminal,28.52173728,77.18268981
1101,Deepali Chowk,28.69835,77.11953333
1102,Green Field School,28.56604,77.19428
1103,Shahadara Border Road No 62,28.677683,77.323483
1104,Mangolpuri S Block,28.6927,77.082
1105,J and K House,28.6019,77.2226
1106,Kurani More,28.840835,77.09052700000001
1107,Harkesh Nagar,28.543933000000003,77.279483
1108,Sujan Singh Park,28.601017,77.22945
1109,East Vinod Nagar Depot,28.620318,77.300148
1110,P S Pandav Nagar,28.6142,77.2911
1111,Peera Garhi Depot,28.675,77.094
1112,DDA Flats Hari Nagar,28.6308,77.1193
1113,Zunk Market,28.618433000000003,77.11235
1114,Chhawani Hospital,28.59995,77.1249
1115,SDM Office Bank Enclave,28.643403000000003,77.27022099999999
1116,Air Force HQ / Subroto Park,28.584133,77.146033
1117,Lodhi Colony,28.5846,77.2246
1118,R K Puram Sec-5,28.56055,77.17025
1119,Vivek Vihar ITI,28.6707,77.315833
1121,Lodhi Road Crossing,28.592,77.2237
1122,Vocational College,28.532283000000003,77.22695
1123,Teen Murti,28.606083,77.19891700000001
1124,S Block Mangol Puri,28.692667,77.082583
1126,Bala Sahib Gurudwara,28.5821,77.26555
1127,Supply Depot,28.606633,77.123233
1128,Guru Govind Singh Crossing (Faiz Road),28.653054,77.202311
1129,CRRI,28.550467,77.27485
1130,Ice Factory,28.6663,77.2087
1133,Karol Bagh Gurgaon Stand,28.64376,77.19700999999999
1134,Yamuna Vihar Block C-1,28.7033,77.2676
1135,JLN Marg,28.64205,77.22833299999999
1136,PS Tuglak Road,28.599867,77.211267
1137,Prehlad Pur,28.579517,77.101617
1138,Badarpur Village,28.502033,77.30036700000001
1139,St Thomas School Goyla Vihar,28.581902000000003,77.015056
1140,Bentax,28.644717,77.147667
1141,MIG Flates Loni Road,28.70065,77.29521700000001
1142,East Guru Angad Nagar,28.641233000000003,77.282717
1143,Rithala Metro Station,28.7196,77.1084
1144,Prem Nagar,28.742883000000003,77.146467
1145,Janak Cinema,28.610881,77.092159
1146,Kendriya Terminal,28.6174,77.203467
1147,Deep Market Ashok Vihar,28.69345,77.173233
1148,Neethi Apartment,28.6314,77.30199999999999
1150,Bamnoli Crossing,28.539267,77.029983
1151,Thana Sabzi Mandi- Ice Factory,28.66925,77.207667
1152,Shaheen Bagh Thokar No. 6,28.55137,77.300588
1153,Samalka Xing,28.5378,77.0927
1154,New Usman Pur Pusta No-1,28.679967,77.256017
1155,GTB Hospital Crossing,28.690067,77.307817
1156,Naraina Vihar,28.627183,77.13375
1157,Africa Avenue,28.56965,77.19145
1158,RML Hospital,28.62505,77.198717
1159,Chitra Gupta Road,28.6411,77.2085
1160,Trilokpuri 13-Block,28.6126,77.3062
1161,Telephone Exchange Karol Bagh,28.642914,77.181798
1162,CRRI,28.551067,77.27395
1163,Welcome Colony Metro Station,28.672,77.275
1164,Akbar Bhawan,28.586,77.1911
1165,RR Hospital / Maharana Pratap Chowk,28.59015,77.15675
1166,M Block Vikaspuri,28.6386,77.077717
1167,Jai Mata Market Tri Nagar Terminal,28.681367,77.155417
1168,C-1 Janakpuri,28.6174,77.0785
1169,Deep Vihar,28.7349,77.08713333
1170,Madipur JJ Colony Metro Station,28.676383,77.1205
1171,Amir Khusro Park / Oberoi Hotel,28.596267,77.240433
1172,Madanpur Khadar,28.532333,77.296417
1173,Chirag Dilli,28.542,77.2308
1174,Dwarka Sec-19 Modern School,28.578591,77.054908
1175,Sena Bhawan,28.6082,77.20666700000001
1176,Ranhola II,28.65466,77.03801899999999
1177,Rithala Crossing,28.7119,77.1078
1178,Rishal Vihar,28.553603000000003,76.992783
1179,Meet Nagar/Ashok Nager,28.7001,77.297483
1180,Palika Kendra,28.62875,77.216567
1181,Pumposh Enclave,28.5435,77.2441
1182,Bara Hindu Rao,28.6616,77.2048
1183,Sarai Rohilla Flyover,28.667133000000003,77.182067
1184,Kalyan Puri Xing,28.6144,77.3214
1185,Amrit Vihar Colony,28.7645,77.1838
1186,BDO Office Roshan Pura,28.600501,76.988597
1187,Raj Nagar,28.5701,77.2011
1188,Mundka Village Xing,28.6825,77.035733
1189,Mubarakpur Xing,28.712583,77.028028
1191,Shahbad Dairy,28.7465,77.0963
1192,Shanti Niketan / RK Puram Sec 9,28.57478249,77.16876999
1193,C-Lal Chowk,28.5345,77.2683
1194,DSIDC Bawana/ Dhakewala,28.78585,77.0414
1195,Janak Vihar,28.6312,77.1712
1196,ShivRam Park,28.667717,77.055233
1197,Sri Niwaspuri / PG DAV College Lajpat Nagar,28.56675,77.253117
1198,Shalimar Bagh Desu Colony,28.718695,77.158424
1199,Kali Bari Marg,28.630717,77.19793299999999
1200,Defence Colony,28.574267,77.22873299999999
1201,Nai Basti,28.561467,77.294667
1202,Surehra Crossing,28.60418,76.93233199999999
1203,Tees Hazari Animal Hospital Mori Gate,28.6644,77.215233
1204,Roshnara Bagh,28.6717,77.2007
1205,Masood Pur Village,28.52535,77.15468299999999
1206,DJB,28.815305,77.057968
1207,Tees Hazari Court,28.6668,77.2188
1208,Rajeev Nagar,28.72473333,77.05875
1209,Pitampura CD Block (Aggrasen model School),28.7058,77.1386
1211,Arjun Park,28.618083,77.013083
1212,Balmiki Mandir,28.639867,77.2043
1213,Gokul Puri,28.702083,77.2828
1214,Sukhdev Vihar Depot,28.554867,77.27125
1215,Libas Pur GT Road,28.7501,77.150733
1216,Power House,28.672702,77.147024
1217,Zafrabad,28.676269,77.271694
1218,Kamla Nagar/ Roop Nagar,28.68405,77.20231700000001
1219,Mukharji Nagar Xing,28.7093,77.2137
1220,Shalimar Bagh Richi Rich,28.70178333,77.16438333
1221,CV Raman ITI,28.726683,77.2048
1222,BakkarWala Crossing,28.643213,77.01611
1223,Shastri Bazar,28.5966,77.1347
1224,Maharaja Agrassen School,28.835983,77.079317
1225,MB Road (TBag),28.505533000000003,77.276483
1226,Cargo / Express Terminal Gate,28.555807,77.09753
1227,Central School,28.562817,77.2328
1228,Preet Vihar,28.639333,77.292417
1229,Mundhela Khurd Village,28.617265000000003,76.893125
1230,SPM College,28.675417,77.128033
1231,Lokesh Cinema Nangloi,28.6822,77.06003299999999
1232,Kalkaji Mandir,28.55135,77.26385
1233,DPS Matiyala,28.60465,77.046233
1234,S.Sr. Kanya Vidhyalaya,28.64673,76.956049
1235,Dwarka Sec 16C/GGS IP University,28.594917,77.022233
1236,Chandar Vihar,28.633000000000003,77.29899999999999
1237,Sumesh Vihar,28.5579,77.0044
1238,Dauralla Border,28.50795,76.897133
1239,Gazipur Depot,28.64175,77.31603299999999
1240,Manohar Nagar,28.6427,77.083
1241,Shahpur Jat,28.5482,77.21
1243,Uttri Pitam Pura,28.715117,77.138917
1244,GTB Nagar / Haqiqat Nagar,28.698283,77.2076
1245,Kapashera Village,28.5235,77.08325
1246,Lajpat Nagar 1 Ring Road,28.5655,77.24548
1247,Tilak Pul,28.6215,77.07
1248,Shyam Vihar,28.591481,77.000564
1249,RK Puram Crossing,28.5682,77.1836
1250,Sumesh Vihar,28.5579,77.0043
1251,Rohini Sec 18 Bus Terminal,28.744717,77.1301
1252,Rohini East,28.7074,77.1261
1253,Shastri Park Pusta Road,28.674017,77.2563
1254,Ashok Vihar Crossing,28.701433,77.16408299999999
1255,Mahipal Pur Village,28.545667,77.123083
1256,Ekta Garden- Harijan Basti,28.7563,77.1971
1258,North Paint Nursing Home,28.5427,77.2176
1259,C-5A Janakpuri,28.6155,77.097
1260,Sewa Nagar Flyover,28.57875,77.22953299999999
1261,DAV School,28.6998,77.1438
1262,Hari Nagar Depot,28.6245,77.1018
1263,R K Puram Sec-1,28.5647,77.1783
1264,Tibiya College,28.6574,77.1947
1265,Sagarpur / Vashisht Park,28.6091,77.0996
1266,Mangol Pur Khurd,28.699967,77.094383
1267,Kapashera Village,28.524517,77.0837
1268,Sultanpuri Terminal,28.70305,77.075467
1269,Sant Nagar Main Market,28.7418,77.19800000000001
1270,Naraina Village,28.618133,77.13675
1271,PTS,28.531233,77.196833
1272,Mubarakpur School,28.71205,77.03393299999999
1273,Nehru Bus Stand Goyla Dairy,28.580346,77.019327
1274,Laghu Udyog Sansthan (ModiMill),28.5565,77.2648
1275,Bara Bagh,28.7017,77.1831
1276,Panchayat Ghar,28.797927,77.031801
1277,Parivar Apartment,28.62675,77.30935
1278,Khel Gaon CWG Village,28.606621,77.274337
1279,Nangal Raya DDA Market,28.609683,77.1068
1280,Parivar Apartment,28.626417,77.3091
1281,DDA Flats Kalkaji,28.5283,77.2576
1282,Virender Nagar/ Dilli Haat,28.623584,77.09761
1283,Annpurna Mandir,28.74245,77.246567
1284,PS Najafgarh,28.609583,76.98295
1285,Videocon Tower,28.6441,77.2036
1286,Multan Nagar,28.678083,77.105467
1288,Bank Enclave,28.639067,77.2693
1289,Shadipur Colony,28.6517,77.1565
1290,Samaspur Khalsa,28.578549,76.909937
1291,Kendriya Terminal,28.6173,77.2035
1292,Metro Train Depot,28.673867,77.241633
1293,Nehru Place Terminal,28.5481,77.2552
1294,Uttam Nagar Terminal,28.626136,77.06845
1295,Moti Bagh Gurudawara Nanakpura,28.584933000000003,77.172167
1296,Nizamuddin Road Bridge,28.6034,77.254233
1297,Mayur Vihar Phase III Terminal / Paper Market,28.618229,77.341004
1298,New Sabzi Mandi,28.7139,77.1725
1299,Nirman Vihar,28.636783,77.287683
1300,Zoo,28.6084,77.23995
1301,Tughlaq Crescent,28.5942,77.212
1304,Delhi Gate,28.63735,77.241217
1305,Govindpuri Extn Gali No. 16,28.5329,77.2596
1306,Bawana School,28.796201,77.035577
1308,Zunk Market,28.6171,77.1108
1310,Harewali Xing,28.818533,77.00281700000001
1311,National Archives,28.6156,77.2188
1312,Nand Nagari Terminal,28.691383,77.31048299999999
1316,Centaur Hotel / Nangal Dairy,28.548933,77.10471700000001
1317,Shastri Nagar Metro Station,28.670231,77.181136
1318,Safiyabad Xing,28.855266,77.08973
1319,Tughlaqabad Village,28.509283,77.265
1320,Ashoka Hotel,28.5944,77.196
1321,Green Park,28.5572,77.2068
1322,Kair Village,28.623067,76.9206
1323,Ghevra Crossing Rohtak Road,28.68545,76.99485
1325,Avantika Crossing,28.6989,77.0968
1326,Madhuban Chowk (Outer Ring Road),28.7048,77.1322
1327,New Kondali A1 Crossing,28.602967,77.329133
1328,Jaipur House,28.6095,77.2332
1329,Swami Malai Mandir,28.567817,77.16495
1330,Sucheta Kriplani Hospital,28.63635,77.21395
1331,Kabul Line,28.5977,77.1292
1332,Bharthal Village (Shyam Mandir),28.543017,77.043635
1333,Surakh Pur Crossing,28.615549,76.976354
1334,Bhartiya Vidya Bhawan,28.6219,77.2258
1335,Khyber Pass,28.6902,77.2214
1336,Pocket-5 Mayur Vihar Ph-1,28.6132,77.2955
1337,Inderlok Metro Station,28.673633,77.168983
1338,Mauj Pur,28.6891,77.27765
1339,Peeli Kothi,28.6624,77.2181
1340,Netaji Subhash Palace (Wazirpur Depot) Road No 41,28.69415,77.151033
1341,Dilshad Garden Depot Cluster,28.685558,77.331408
1344,Government Quarter Sarai Rohila,28.6613,77.18463299999999
1345,Kangra Niketan,28.639133,77.081983
1346,Primary School,28.797786,77.033746
1347,Nityanand Marg,28.66835,77.225
1348,C2B Janakpuri,28.621233,77.08891700000001
1349,Dhansa Village,28.557767,76.868767
1350,Hasanpur Village,28.556475,76.936796
1351,Bawana Village,28.80175,77.039147
1352,Shiv Enclave Dichau,28.624102,76.984675
1353,Jhatikra Crossing Pandwala Road,28.584748,76.995233
1354,Harewali Crossing,28.81855,77.003033
1355,Surakh Pur Crossing,28.61549,76.976275
1356,Nirankari Colony,28.7148,77.204
1357,Ambedkar Nagar Depot,28.515267,77.2284
1358,Kirti Nagar,28.654783,77.136667
1359,Shastri Nagar Metro Station,28.669997,77.181336
1360,B3 Keshav Puram,28.6861,77.1629
1361,KarKarDooma Crossing,28.643217,77.297317
1362,Mandi House,28.625567,77.233933
1364,Karkardooma Crossing,28.692917,77.29718299999999
1365,Rang Puri Pahari,28.537983,77.137
1366,Faiz Road,28.6495,77.1998
1367,Shiv Murti,28.535683,77.11255
1368,Lucknow Road,28.695844,77.21611899999999
1369,Shivaji Stadium Terminal,28.632583,77.215467
1370,ISBT Ring Road,28.6717,77.2315
1371,Shanti Niketan,28.572969,77.163914
1372,Kerala School,28.616,77.34095
1373,Hiran Kudna Crossing,28.684917,77.001267
1374,Nirankari Colony,28.714883,77.2041
1375,Mahindra Park,28.721715000000003,77.166162
1377,Nilothi Crossing,28.664533,77.052633
1378,Bawana,28.800283,77.035383
1379,IGI Airport Terminal 2 (Air India Office),28.556837,77.09186
1380,Shashi Garden Xing,28.6136,77.2941
1381,Bapa Nagar,28.60635,77.23491700000001
1382,Gur Mandi,28.68496667,77.19593333
1384,Beriwala Bagh,28.631183,77.112217
1385,Sunehri Masjid/ G Block,28.6094,77.2097
1386,South Extn Kotla Petrol Pump,28.568767,77.216767
1387,Swami Nagar,28.54215,77.224683
1388,SNPD,28.560733000000003,77.26061700000001
1389,Dwarka Sec 2-6,28.597267,77.0654
1390,Govindpuri,28.538,77.2615
1391,Udyog Nagar,28.67995,77.0895
1392,Krishna Vihar,28.706667,77.08421700000001
1393,Asian Market,28.5166,77.2214
1395,Nirmal Vihar,28.625333,76.992517
1396,Jhilmil Crossing / Dilshad Garden GT Road,28.6764,77.318217
1397,Dauralla Village,28.510917,76.8954
1398,Vishwa Vidyalaya Metro Station,28.695084,77.215315
1399,Dsidc Bawana,28.803268,77.042608
1400,C 4 Yamuna Vihar,28.702233000000003,77.27835
1401,Prehlad Pur,28.579683000000003,77.101783
1402,AirForce Station (BaniCamp),28.63355,77.00245
1403,Fateh Nagar,28.631133,77.098567
1404,Lajpat Nagar Ring Road,28.5655,77.24565
1405,Kalyan Puri Terminal,28.615167,77.31926700000001
1406,Shivpuri Colony,28.651117,77.27835
1407,Swaran Cinema,28.662717,77.2863
1408,Janakpuri B-2,28.6263,77.0921
1409,Rajdhani Enclave / Mahindra Park,28.683242,77.136765
1410,Dayal Singh College,28.592467,77.228717
1411,Ridge Road,28.632626,77.18892199999999
1412,Mahipalpur Village (NH-8),28.5468,77.1237
1413,China - Norve Embasy,28.600733,77.19251700000001
1414,Holy Family Hospital,28.5608,77.2727
1415,B-3 Keshav Puram,28.685683,77.163383
1416,Goela Dairy Crossing,28.591084,76.9931
1417,PS Mandir Marg,28.637583000000003,77.202967
1418,IIT Gate,28.546167,77.195583
1419,Bamnoli Power Station,28.542017,77.01853299999999
1420,Dispensary Paharganj,28.6449,77.2135
1421,Saini Enclave,28.6508,77.3056
1422,Tilak Bridge,28.6237,77.2393
1423,Kanjhawala Chowk,28.73725,77.007217
1424,Rithala Village,28.717113,77.101457
1425,Power House,28.5073,77.3
1426,Jhankar Crossing,28.579252,77.024293
1427,Vasant Vihar Depot,28.558917,77.172067
1428,Shani Mandir / Vasant Village,28.57572,77.159058
1429,RK Puram Sec-1,28.5642,77.1802
1430,Indian Oil Corporation,28.686267,76.986533
1431,East Patel Nagar,28.6423,77.1733
1432,Nand Nagari Depot,28.698933,77.306333
1433,Vasant Kunj sec-B1,28.522483,77.1575
1434,R R Line,28.5958,77.150933
1435,Rohini Sec-21,28.7188,77.069767
1436,Kartar Nagar,28.68945,77.25395
1437,Old Delhi Railway Station,28.660087,77.227876
1438,APS Colony/ Jharera Gaon,28.579967,77.144817
1439,Dwarka Sec 21 Crossing Bharthal Chowk,28.554375,77.05014399999999
1440,AIR Station,28.6265,77.1535
1441,District Centre Nazafgarh Road,28.630417,77.079983
1442,Dwarka Sec-21 Crossing,28.551012,77.05587299999999
1443,Rohini Sec 3/4/5/6 Xing (Vishram Chowk),28.7092,77.1054
1444,Wazir Pur Industrial Area/ Ashok Vihar Crossing,28.701876,77.16731999999999
1445,Gujranwala Town,28.6995,77.1849
1446,Delhi University,28.6882,77.2148
1447,Badarpur MB Road,28.4995,77.3005
1448,Kali Bari Marg,28.630641,77.198066
1449,Pusta No 5 Sonia Vihar,28.734467,77.24668299999999
1450,Sarita Vihar D Block / Madanpur Khadar Village,28.532133,77.2964
1451,IP Depot Metro Station,28.6195,77.249
1452,Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal,28.591283,77.2333
1453,Kirari More,28.68245,77.063967
1454,Qadipur,28.5781,76.8798
1455,Dewta Wala mandir,28.548976,76.930686
1456,Press Apartment,28.62285,77.2983
1457,Qutub Minar Metro Sation,28.51415,77.186167
1458,Laxmi Nagar / Shakarpur Crossing,28.629233000000003,77.27735
1459,PS Kamla Market,28.643083,77.226
1462,Inderlok Metro Station,28.673217,77.169483
1463,Geeta Colony,28.6551,77.273567
1464,Todapur Village,28.6228,77.1592
1466,Nilothi Crossing,28.664852000000003,77.053333
1467,PS Kirti Nagar,28.646473,77.14089
1468,Radisson BLU Hotel,28.596183,77.03735
1469,Yamuna Sports Complex,28.659983,77.31173299999999
1470,South Enclave,28.610317,77.19931700000001
1471,Meera Bagh,28.6588,77.09100000000001
1473,Vivek Vihar Girls School,28.6691,77.318717
1474,Chhajupur,28.68955,77.28698299999999
1475,Toll Tax Post,28.54325,77.01316700000001
1476,Ashok Vihar B Block,28.695926,77.17065500000001
1478,DDA Market Kalkaji,28.5319,77.2591
1479,Tahir Pur,28.691467,77.32481700000001
1481,Model Town II,28.70403333,77.19051667
1482,JG 3 Block Vikaspuri,28.647117,77.0804
1483,GTB Hospital Xing,28.6901,77.3078
1484,J and K House,28.6012,77.2222
1485,Tikri Hospital,28.686596999999995,76.978404
1486,Rajouri Garden Market,28.6457,77.127
1487,Supreme Court,28.621517,77.24033299999999
1488,Shankar Vihar / National Highway 8,28.566633000000003,77.13395
1489,Air Force Station,28.5114,77.256483
1490,Mukund Pur Chowk,28.7324,77.183583
1491,PS Vikas Puri,28.631217,77.06858299999999
1492,Kangra Niketan,28.6352,77.0805
1493,Saraswati Kunj Jharoda,28.630863,76.96552199999999
1494,Wazirabad Crossing GT Road,28.710499,77.227319
1495,Krishna Vihar,28.789662,77.02806600000001
1496,Ram Prastha Temple,28.6632,77.3202
1497,Vijay Enclave,28.60635,77.07503299999999
1498,Khichdipur,28.6258,77.31205
1499,Lajwanti Garden (Nangal Rai),28.6129,77.11
1500,ESI Hospital,28.51425,77.28133299999999
1501,PS Ranhola,28.653517,77.03545
1502,Bhartiya Vidya Bhawan,28.6213,77.2264
1503,Wazirpur Depot,28.692033,77.153767
1504,Shivaji Stadium,28.631033,77.215867
1505,Central School,28.55966,77.233602
1507,TV Tower (Power House),28.7,77.1514
1508,Padmani Enclave,28.5492,77.2034
1509,Gandhi Darshan,28.636983,77.24726700000001
1510,Anand Vihar ISBT Main Road,28.64696,77.317879
1511,Jai Mata Market Tri Nagar Terminal,28.681483,77.15548299999999
1512,C-4H Janakpuri,28.616333,77.09525
1513,Toll Tax Post,28.543267,77.0127
1514,IIT Gate,28.546,77.197
1515,Mahipal Pur Village,28.545867,77.126733
1516,Asian Market,28.5169,77.2208
1517,Timarpur,28.70061667,77.2212
1518,E.S.I. Hospital,28.5159,77.2805
1519,Baba Ramdev Mandir,28.65341667,77.10913333
1520,ISBT Maharana Pratap Bus (T),28.669,77.2286
1521,R K Puram Sec-4,28.563067,77.18
1522,Don Basco School,28.527839,77.247072
1523,Adarsh Nagar Metro Station,28.717467,77.169917
1524,Ashok Vihar Xing,28.7021,77.16435
1525,Power House Rohini Sec 24,28.726983,77.080267
1526,Bhogal (Jungpura),28.58465,77.249617
1527,Modern School Vasant Vihar F Block,28.55995,77.157267
1528,Satya Niketan Dhaula Kuan,28.588,77.170583
1529,Keshav Kunj / Pochan Pur Crossing,28.557084000000003,77.053209
1530,Kamla Nehru College/Niti Bag,28.55785,77.21753299999999
1531,Khalsa College,28.694883,77.209683
1532,Onida Factory,28.513267,77.297717
1533,Dichau Village,28.639764000000003,76.98410600000001
1534,Deep Vihar,28.738000000000003,77.0829
1535,Press Enclave,28.5279,77.2079
1536,Shakur Pur,28.685083,77.144817
1538,Hari Nagar Depot,28.624983,77.1022
1539,Kanjhawala Chowk (Sarvodya Kanya Vidhyalaya),28.7376,77.008
1540,Prehladpur School,28.752783,77.075317
1541,Azadpur,28.7063,77.1795
1542,Bajit Pur Xing,28.784999,77.023967
1543,Ghumanhera Crossing,28.535283000000003,76.90933299999999
1544,Alpana Cinema (Model Town Mtr Stn),28.70265,77.19365
1545,Inder Enclave,28.680933000000003,77.08421700000001
1546,Kalkaji Mandir (MaaAnandmayeeMarg),28.5479,77.263
1547,Balmiki Mandir Marg,28.639967,77.204483
1548,Nehru Place,28.547317,77.25403299999999
1549,Pittampura RU-Block,28.70773333,77.13456667
1550,Sec 5/8 Narela,28.857128000000003,77.097951
1552,Palam Colony Flyover,28.581329999999998,77.09573
1554,Ashram (Hari Nagar),28.574146,77.25683599999999
1555,Dharam Pura,28.670717,77.26191700000001
1557,Virender Nagar / Dilli Haat,28.6232,77.09615
1558,Meghdoot Bhawan,28.643667,77.201033
1559,Nanak Piyau / DTC Colony,28.691167,77.192667
1560,Inderlok Metro Station,28.6715,77.167733
1561,Pandwala Khurd,28.562281,76.967398
1562,Neethi Apartment,28.6312,77.3017
1563,Seelampur Metro Station,28.67075,77.26545
1564,B Block New Moti Nagar,28.6635,77.1406
1565,Kotla Vihar Phase II,28.648236,77.025586
1566,Liberty Cinema,28.6599,77.1891
1568,Indra Kalyan Vihar,28.523283000000003,77.2756
1569,Mother Dairy Crossing,28.618933,77.287867
1572,Rajeev Nagar,28.7062,77.2506
1573,ISBT Kashmere Gate (Lothian Road),28.66685,77.229517
1574,SFS Quarter Gazipur,28.630817,77.31661700000001
1575,Ansari Health Care,28.5614,77.2836
1576,Shahdara (Shyam Lal College),28.6736,77.28353299999999
1577,DDA Flats Lado Sarai,28.529983,77.192133
1578,Mubarakpur Xing,28.712817,77.027833
1579,Inder Puri JJ Colony,28.632,77.1491
1580,Nehru Place Apartments,28.5439,77.2461
1581,Madanpur Khadar Crossing,28.529333,77.28841700000001
1582,Qutub Vihar Phase-I Kikar Stand,28.578247,77.02915
1583,Roshnara Road,28.6692,77.2045
1584,Karampura Terminal,28.660241,77.144044
1585,Mohan Singh Market,28.5668,77.1762
1586,C R Park Market II,28.537467,77.25268299999999
1587,Desu Colony Janak Puri,28.610011,77.095348
1588,Pitampura ND Block,28.69591667,77.14585
1589,COD Ring Road,28.612917,77.13735
1590,Shakur Pur JJ Colony/ Britannia,28.684178000000003,77.14541899999999
1591,Moti Bagh 1,28.5804,77.1802
1592,Lajpat Nagar (Ring Road),28.564933,77.24288299999999
1593,Samrat Enclave,28.6853,77.141017
1594,Gairison Eng.,28.6054,77.14756700000001
1595,Rohini Sec 22/24 Crossing,28.7203,77.069
1596,Zafrabad,28.676117,77.27131700000001
1597,Udaseen Ashram,28.621661,76.98823
1598,Indian AirLines/Priya Cinema,28.5587,77.158117
1599,Shalimar Bagh AE Block,28.708248,77.166422
1600,Shankar Road,28.6391,77.179017
1601,Kathuria Public School (Sai Darbar Mandir),28.530983000000003,77.1466
1602,Badarpur Border,28.493222,77.303353
1603,Gagan Cinema Wazirabad Road,28.697617,77.316867
1604,Delhi Gate,28.640767,77.238667
1605,Tihar Jail,28.6192,77.104417
1606,Lodhi Colony,28.5847,77.2247
1607,Indra Service Station,28.608536,76.95875500000001
1608,Jama Masjid,28.65081667,77.23846667
1609,Vivekanand Marg,28.640867,77.22573299999999
1610,Navin Palace,28.627806,76.96735100000001
1611,Kirari Nahar,28.698817,77.053567
1612,Nirman Vihar Metro Station,28.63715,77.28706700000001
1613,Mangolpuri K Block (Sanjay Gandhi Hospital),28.694702000000003,77.082072
1614,Dallu Pura,28.60875,77.32005
1615,East Guru Angad Nagar,28.64115,77.282733
1616,Bawana Depot,28.803667,77.02851700000001
1617,Sultan Pur Xing,28.75634,77.015384
1618,Bamnoli More,28.542449,77.02999100000001
1619,Issapur Xing,28.57,76.8755
1620,Ghuman Hera Village,28.532242,76.92241999999999
1621,Sonia Vihar,28.7324,77.24623299999999
1622,F Block Kirti Nagar,28.651466,77.140817
1623,Shri Golok Dham Bijwasan School,28.53355,77.05968299999999
1625,Police Station Nizamuddin (Dargah),28.591667,77.244633
1626,Rampuri Gali No-13,28.5351,77.2592
1629,Old Secretariat (Postal Account Office),28.68388333,77.22228333
1630,Shastri Nagar A Block,28.672401,77.186038
1631,Agarsen Hospital,28.67453333,77.13481667
1633,Kakrola Xing,28.6191,77.0314
1634,Jahangirpuri GT Road,28.7257,77.1628
1635,Ashok Vihar I Block,28.6853,77.1685
1636,Daulat Pur Village,28.546873,76.96323199999999
1637,Delhi Gate,28.637267,77.24091700000001
1638,PS Bawana,28.80661667,77.02311667
1639,Tilak Bridge,28.6253,77.2387
1640,Balti Factory,28.7467,77.1983
1642,Rohini Depot III,28.695633,77.109033
1643,Marina,28.6367,77.2183
1644,Shri Ram Institute,28.681252,77.212361
1645,Tagore Garden Metro Station / Tatarpur,28.6441,77.1136
1646,Geetanjali Enclave,28.5308,77.1997
1647,Prithvi Raj Road,28.596483000000003,77.21755
1648,A-3 Janak Puri,28.619583,77.079267
1649,PSRI,28.5314,77.224183
1650,Swarg Ashram,28.6308,77.1149
1651,Shalimar Bagh Xing,28.7088,77.1746
1652,Rajouri Garden,28.647738,77.119541
1653,Saket Metro Sation,28.520467,77.20265
1654,SJ Airport,28.584467,77.212267
1655,TilangPur Kotla,28.649517,77.027167
1656,Blood Bank,28.586733,77.11845
1658,Matiyala Xing,28.605083,77.05238299999999
1659,Supply Depot,28.606783,77.123367
1660,Yamuna Vihar Brij Puri,28.702667,77.27533299999999
1661,Dichau Kalan Depot,28.629367,76.9977
1662,Rajdhani Park,28.6823,77.0487
1663,Pushpa Bhawan,28.52815,77.231567
1664,Prahlad Market,28.6538,77.1907
1666,Old Seema Puri,28.680817,77.327867
1668,NHW 8,28.5695,77.1326
1669,Bank,28.5261,77.2736
1670,Karol Bagh Metro Station,28.6442,77.189
1671,Vaishali  Enclave / Kapil Vihar,28.6997,77.1371
1672,MIG Flates Loni Road,28.7004,77.295683
1674,Jahangirpuri E-Block,28.7324,77.1713
1675,Khajuri,28.704617,77.25443299999999
1677,Karampura Terminal,28.661,77.142383
1678,Jagjit Nagar,28.686317,77.25456700000001
1679,Azadpur Terminal,28.7072,77.1783
1680,Zakir Husain College,28.64115,77.229617
1681,Welcome Metro Station,28.672783000000003,77.27715
1682,Hari Nagar Ghanta Ghar,28.624804,77.110518
1683,DPS / Police Station Nizamuddin(Lodhi Road),28.592933,77.24221700000001
1684,Satyawati College,28.69505,77.17952
1685,Mori Gate Terminal,28.665861,77.22208499999999
1686,Yojana Vihar/ Yamuna Sports Complex,28.663317,77.314617
1687,Bhagwan Mahavir Hospital,28.687433,77.11711700000001
1688,East Park Road,28.6508,77.1973
1689,PTS,28.531317,77.19703299999999
1690,Ashirwad Apartment,28.6347,77.3022
1691,Inder Enclave,28.680517,77.08408299999999
1692,AIIMS Ring Road,28.56915,77.21243299999999
1693,Nizamuddin Road Bridge,28.603867,77.25366700000001
1694,Nawada Gaon,28.620007,77.044129
1695,Kangan Heri - I,28.548397,76.98869
1696,Bharti Public School,28.60535,77.333117
1697,Barwala School,28.759167,77.06275
1698,Sunheri Masjid/G Block,28.6096,77.2097
1699,Pandwala Crossing,28.574027,76.95235600000001
1700,Sec 10A Pkt-6,28.849048,77.098446
1701,Madipur JJ Colony Metro Station,28.676398,77.118204
1702,Shivam Plywood,28.7352,77.01258333
1703,Moti Nagar,28.658867,77.144183
1704,Art Gallery,28.61035,77.233517
1705,Kirari Lal Mandir,28.697668,77.055991
1706,Sec-24 Rohini Main Road,28.7271,77.0986
